eTime;eTimeStart;T1;T2;C1;C2;Depth;DO;LSS;EH;rho1;rho2
10-Aug-2015 16:54:45;10-Aug-2015 16:30:01;0.000203;0.000015;17.930900;16.741000;1.500000;0.000000;-1.763300;998.623700;998.834500;0.000000
10-Aug-2015 16:54:46;10-Aug-2015 16:30:01;0.000202;0.000014;17.930700;16.681700;1.499000;0.000000;-1.763300;998.623700;998.844600;0.000000
10-Aug-2015 16:54:47;10-Aug-2015 16:30:01;0.000202;0.000011;17.930500;16.718300;1.496000;0.000000;-1.763300;998.623700;998.838100;0.000000
10-Aug-2015 16:54:48;10-Aug-2015 16:30:01;0.000201;0.000013;17.930400;16.746000;1.494000;0.000000;-1.763300;998.623700;998.833600;0.000000
10-Aug-2015 16:54:49;10-Aug-2015 16:30:01;0.000201;0.000014;17.930400;16.758900;1.507000;0.000000;-1.763300;998.623800;998.831500;0.000000
10-Aug-2015 16:54:50;10-Aug-2015 16:30:01;0.000197;0.000014;17.930600;16.779900;1.521000;0.000000;-1.763300;998.623800;998.827600;0.000000
10-Aug-2015 16:54:51;10-Aug-2015 16:30:01;0.000197;0.000008;17.930800;16.723400;1.532000;0.000000;-1.763300;998.623800;998.836200;0.000000
10-Aug-2015 16:54:52;10-Aug-2015 16:30:01;0.000198;0.000014;17.930700;16.705300;1.528000;0.000000;-1.763300;998.623800;998.840700;0.000000
10-Aug-2015 16:54:53;10-Aug-2015 16:30:01;0.000198;0.000012;17.930500;16.752500;1.516000;0.000000;-1.763300;998.623800;998.832300;0.000000
10-Aug-2015 16:54:54;10-Aug-2015 16:30:01;0.000201;0.000013;17.930300;16.773800;1.503000;0.000000;-1.763300;998.623800;998.828600;0.000000
10-Aug-2015 16:54:55;10-Aug-2015 16:30:01;0.000202;0.000013;17.930200;16.794400;1.495000;0.000000;-1.763300;998.623800;998.825100;0.000000
10-Aug-2015 16:54:56;10-Aug-2015 16:30:01;0.000203;0.000012;17.930200;16.803900;1.495000;0.000000;-1.763300;998.623800;998.823700;0.000000
10-Aug-2015 16:54:57;10-Aug-2015 16:30:01;0.000204;0.000013;17.930400;16.805200;1.504000;0.000000;-1.763300;998.623800;998.823500;0.000000
10-Aug-2015 16:54:58;10-Aug-2015 16:30:01;0.000203;0.000013;17.930600;16.815100;1.510000;0.000000;-1.763300;998.623800;998.821600;0.000000
10-Aug-2015 16:54:59;10-Aug-2015 16:30:01;0.000198;0.000013;17.931000;16.787600;1.518000;0.000000;-1.763300;998.623700;998.826300;0.000000
10-Aug-2015 16:55:00;10-Aug-2015 16:30:01;0.000198;0.000011;17.931100;16.780100;1.506000;0.000000;-1.763300;998.623700;998.827600;0.000000
10-Aug-2015 16:55:01;10-Aug-2015 16:30:01;0.000202;0.000014;17.931100;16.788100;1.495000;0.000000;-1.763300;998.623600;998.826400;0.000000
10-Aug-2015 16:55:02;10-Aug-2015 16:30:01;0.000204;0.000011;17.931400;16.774300;1.510000;0.000000;-1.763200;998.623600;998.828600;0.000000
10-Aug-2015 16:55:03;10-Aug-2015 16:30:01;0.000196;0.000013;17.932100;16.744900;1.529000;0.000000;-1.763200;998.623600;998.834000;0.000000
10-Aug-2015 16:55:04;10-Aug-2015 16:30:01;0.000194;0.000012;17.932700;16.696700;1.537000;0.000000;-1.763200;998.623500;998.841700;0.000000
10-Aug-2015 16:55:05;10-Aug-2015 16:30:01;0.000197;0.000011;17.932600;16.688800;1.519000;0.000000;-1.763200;998.623400;998.842700;0.000000
10-Aug-2015 16:55:06;10-Aug-2015 16:30:01;0.000200;0.000012;17.932100;16.748800;1.486000;0.000000;-1.763200;998.623400;998.833100;0.000000
10-Aug-2015 16:55:07;10-Aug-2015 16:30:01;0.000199;0.000012;17.932000;16.744600;1.479000;0.000000;-1.763200;998.623400;998.832900;0.000000
10-Aug-2015 16:55:08;10-Aug-2015 16:30:01;0.000202;0.000012;17.932100;16.692900;1.501000;0.000000;-1.763200;998.623500;998.842400;0.000000
10-Aug-2015 16:55:09;10-Aug-2015 16:30:01;0.000199;0.000014;17.932300;16.726800;1.525000;0.000000;-1.763200;998.623500;998.836400;0.000000
10-Aug-2015 16:55:10;10-Aug-2015 16:30:01;0.000196;0.000011;17.932400;16.742900;1.531000;0.000000;-1.763200;998.623500;998.833500;0.000000
10-Aug-2015 16:55:11;10-Aug-2015 16:30:01;0.000198;0.000012;17.931900;16.715500;1.511000;0.000000;-1.763200;998.623500;998.838600;0.000000
10-Aug-2015 16:55:12;10-Aug-2015 16:30:01;0.000202;0.000013;17.931400;16.764800;1.488000;0.000000;-1.763200;998.623500;998.830100;0.000000
10-Aug-2015 16:55:13;10-Aug-2015 16:30:01;0.000201;0.000011;17.931400;16.798500;1.503000;0.000000;-1.763200;998.623600;998.823800;0.000000
10-Aug-2015 16:55:14;10-Aug-2015 16:30:01;0.000196;0.000012;17.931900;16.794300;1.533000;0.000000;-1.763200;998.623600;998.825300;0.000000
10-Aug-2015 16:55:15;10-Aug-2015 16:30:01;0.000194;0.000012;17.932000;16.754600;1.528000;0.000000;-1.763200;998.623600;998.832300;0.000000
10-Aug-2015 16:55:16;10-Aug-2015 16:30:01;0.000199;0.000011;17.931700;16.757600;1.508000;0.000000;-1.763200;998.623600;998.830900;0.000000
10-Aug-2015 16:55:17;10-Aug-2015 16:30:01;0.000201;0.000014;17.931600;16.794400;1.479000;0.000000;-1.763200;998.623400;998.825000;0.000000
10-Aug-2015 16:55:18;10-Aug-2015 16:30:01;0.000204;0.000013;17.931900;16.790600;1.474000;0.000000;-1.763200;998.623400;998.825900;0.000000
10-Aug-2015 16:55:19;10-Aug-2015 16:30:01;0.000202;0.000010;17.932200;16.778800;1.502000;0.000000;-1.763200;998.623400;998.827800;0.000000
10-Aug-2015 16:55:20;10-Aug-2015 16:30:01;0.000202;0.000012;17.932600;16.795600;1.531000;0.000000;-1.763200;998.623500;998.825000;0.000000
10-Aug-2015 16:55:21;10-Aug-2015 16:30:01;0.000189;0.000014;17.933100;16.784300;1.544000;0.000000;-1.763200;998.623400;998.827300;0.000000
10-Aug-2015 16:55:22;10-Aug-2015 16:30:01;0.000188;0.000011;17.933600;16.749500;1.532000;0.000000;-1.763200;998.623300;998.832600;0.000000
10-Aug-2015 16:55:23;10-Aug-2015 16:30:01;0.000196;0.000015;17.933200;16.754900;1.498000;0.000000;-1.763200;998.623200;998.832100;0.000000
10-Aug-2015 16:55:24;10-Aug-2015 16:30:01;0.000204;0.000015;17.932900;16.779200;1.474000;0.000000;-1.763200;998.623200;998.827800;0.000000
10-Aug-2015 16:55:25;10-Aug-2015 16:30:01;0.000204;0.000012;17.933000;16.786700;1.477000;0.000000;-1.763200;998.623200;998.826300;0.000000
10-Aug-2015 16:55:26;10-Aug-2015 16:30:01;0.000205;0.000012;17.933100;16.784800;1.515000;0.000000;-1.763200;998.623400;998.827100;0.000000
10-Aug-2015 16:55:27;10-Aug-2015 16:30:01;0.000196;0.000014;17.933300;16.745600;1.534000;0.000000;-1.763200;998.623400;998.833600;0.000000
10-Aug-2015 16:55:28;10-Aug-2015 16:30:01;0.000191;0.000015;17.933400;16.746300;1.528000;0.000000;-1.763200;998.623300;998.833400;0.000000
10-Aug-2015 16:55:29;10-Aug-2015 16:30:01;0.000196;0.000013;17.933100;16.773000;1.506000;0.000000;-1.763200;998.623300;998.828200;0.000000
10-Aug-2015 16:55:30;10-Aug-2015 16:30:01;0.000200;0.000013;17.932700;16.733700;1.491000;0.000000;-1.763200;998.623300;998.835700;0.000000
10-Aug-2015 16:55:31;10-Aug-2015 16:30:01;0.000203;0.000013;17.932600;16.717900;1.508000;0.000000;-1.763200;998.623400;998.838200;0.000000
10-Aug-2015 16:55:32;10-Aug-2015 16:30:01;0.000202;0.000011;17.932500;16.683500;1.522000;0.000000;-1.763200;998.623500;998.843600;0.000000
10-Aug-2015 16:55:33;10-Aug-2015 16:30:01;0.000198;0.000014;17.932300;16.649900;1.514000;0.000000;-1.763200;998.623500;998.849500;0.000000
10-Aug-2015 16:55:34;10-Aug-2015 16:30:01;0.000200;0.000012;17.932100;16.706000;1.495000;0.000000;-1.763200;998.623400;998.840400;0.000000
10-Aug-2015 16:55:35;10-Aug-2015 16:30:01;0.000202;0.000014;17.932000;16.736300;1.489000;0.000000;-1.763200;998.623400;998.835000;0.000000
10-Aug-2015 16:55:36;10-Aug-2015 16:30:01;0.000202;0.000015;17.932000;16.715100;1.506000;0.000000;-1.763200;998.623500;998.838900;0.000000
10-Aug-2015 16:55:37;10-Aug-2015 16:30:01;0.000199;0.000012;17.932100;16.726000;1.518000;0.000000;-1.763200;998.623500;998.836900;0.000000
10-Aug-2015 16:55:38;10-Aug-2015 16:30:01;0.000201;0.000013;17.932000;16.684700;1.520000;0.000000;-1.763200;998.623600;998.843600;0.000000
10-Aug-2015 16:55:39;10-Aug-2015 16:30:01;0.000198;0.000012;17.932000;16.573500;1.524000;0.000000;-1.763200;998.623600;998.862700;0.000000
10-Aug-2015 16:55:40;10-Aug-2015 16:30:01;0.000197;0.000012;17.932200;16.569600;1.528000;0.000000;-1.763200;998.623600;998.863100;0.000000
10-Aug-2015 16:55:41;10-Aug-2015 16:30:01;0.000193;0.000013;17.932400;16.560800;1.514000;0.000000;-1.763200;998.623400;998.865100;0.000000
10-Aug-2015 16:55:42;10-Aug-2015 16:30:01;0.000201;0.000012;17.932000;16.647500;1.481000;0.000000;-1.763200;998.623400;998.850300;0.000000
10-Aug-2015 16:55:43;10-Aug-2015 16:30:01;0.000206;0.000012;17.932000;16.580000;1.465000;0.000000;-1.763200;998.623300;998.861600;0.000000
10-Aug-2015 16:55:44;10-Aug-2015 16:30:01;0.000203;0.000016;17.932500;16.604100;1.497000;0.000000;-1.763200;998.623400;998.857400;0.000000
10-Aug-2015 16:55:45;10-Aug-2015 16:30:01;0.000199;0.000011;17.932800;16.690500;1.536000;0.000000;-1.763200;998.623500;998.842700;0.000000
10-Aug-2015 16:55:46;10-Aug-2015 16:30:01;0.000193;0.000013;17.933300;16.694300;1.534000;0.000000;-1.763200;998.623400;998.842000;0.000000
10-Aug-2015 16:55:47;10-Aug-2015 16:30:01;0.000194;0.000013;17.933100;16.704300;1.518000;0.000000;-1.763200;998.623300;998.840800;0.000000
10-Aug-2015 16:55:48;10-Aug-2015 16:30:01;0.000192;0.000015;17.933400;16.747400;1.516000;0.000000;-1.763200;998.623300;998.833200;0.000000
10-Aug-2015 16:55:49;10-Aug-2015 16:30:01;0.000193;0.000011;17.933300;16.739500;1.505000;0.000000;-1.763200;998.623200;998.833900;0.000000
10-Aug-2015 16:55:50;10-Aug-2015 16:30:01;0.000200;0.000013;17.932800;16.766200;1.482000;0.000000;-1.763200;998.623200;998.829300;0.000000
10-Aug-2015 16:55:51;10-Aug-2015 16:30:01;0.000204;0.000012;17.933200;16.782600;1.476000;0.000000;-1.763200;998.623100;998.827300;0.000000
10-Aug-2015 16:55:52;10-Aug-2015 16:30:01;0.000204;0.000012;17.933500;16.767300;1.501000;0.000000;-1.763200;998.623200;998.829500;0.000000
10-Aug-2015 16:55:53;10-Aug-2015 16:30:01;0.000198;0.000012;17.933600;16.767200;1.531000;0.000000;-1.763200;998.623300;998.829300;0.000000
10-Aug-2015 16:55:54;10-Aug-2015 16:30:01;0.000193;0.000015;17.934000;16.706300;1.545000;0.000000;-1.763200;998.623300;998.840600;0.000000
10-Aug-2015 16:55:55;10-Aug-2015 16:30:01;0.000190;0.000013;17.934100;16.717200;1.531000;0.000000;-1.763200;998.623200;998.838700;0.000000
10-Aug-2015 16:55:56;10-Aug-2015 16:30:01;0.000196;0.000012;17.933600;16.729100;1.503000;0.000000;-1.763200;998.623200;998.836000;0.000000
10-Aug-2015 16:55:57;10-Aug-2015 16:30:01;0.000203;0.000015;17.933100;16.756500;1.484000;0.000000;-1.763200;998.623200;998.831500;0.000000
10-Aug-2015 16:55:58;10-Aug-2015 16:30:01;0.000205;0.000012;17.933000;16.731700;1.486000;0.000000;-1.763200;998.623200;998.835800;0.000000
10-Aug-2015 16:55:59;10-Aug-2015 16:30:01;0.000202;0.000014;17.933100;16.769100;1.507000;0.000000;-1.763200;998.623300;998.829400;0.000000
10-Aug-2015 16:56:00;10-Aug-2015 16:30:01;0.000200;0.000012;17.932900;16.760700;1.519000;0.000000;-1.763200;998.623400;998.830400;0.000000
10-Aug-2015 16:56:01;10-Aug-2015 16:30:01;0.000201;0.000014;17.932600;16.762000;1.523000;0.000000;-1.763200;998.623400;998.831000;0.000000
10-Aug-2015 16:56:02;10-Aug-2015 16:30:01;0.000201;0.000012;17.932400;16.777900;1.515000;0.000000;-1.763200;998.623400;998.827700;0.000000
10-Aug-2015 16:56:03;10-Aug-2015 16:30:01;0.000199;0.000011;17.932000;16.758400;1.504000;0.000000;-1.763200;998.623500;998.831000;0.000000
10-Aug-2015 16:56:04;10-Aug-2015 16:30:01;0.000201;0.000013;17.931800;16.713000;1.500000;0.000000;-1.763200;998.623500;998.839000;0.000000
10-Aug-2015 16:56:05;10-Aug-2015 16:30:01;0.000202;0.000011;17.931600;16.725100;1.503000;0.000000;-1.763200;998.623500;998.837200;0.000000
10-Aug-2015 16:56:06;10-Aug-2015 16:30:01;0.000204;0.000013;17.931500;16.720400;1.512000;0.000000;-1.763200;998.623600;998.837500;0.000000
10-Aug-2015 16:56:07;10-Aug-2015 16:30:01;0.000196;0.000014;17.931600;16.632300;1.528000;0.000000;-1.763200;998.623700;998.852800;0.000000
10-Aug-2015 16:56:08;10-Aug-2015 16:30:01;0.000192;0.000014;17.931700;16.658200;1.518000;0.000000;-1.763200;998.623600;998.848400;0.000000
10-Aug-2015 16:56:09;10-Aug-2015 16:30:01;0.000198;0.000014;17.931000;16.704200;1.490000;0.000000;-1.763300;998.623600;998.840700;0.000000
10-Aug-2015 16:56:10;10-Aug-2015 16:30:01;0.000202;0.000014;17.930700;16.712800;1.479000;0.000000;-1.763300;998.623600;998.838600;0.000000
10-Aug-2015 16:56:11;10-Aug-2015 16:30:01;0.000202;0.000013;17.930600;16.736900;1.500000;0.000000;-1.763300;998.623700;998.834600;0.000000
10-Aug-2015 16:56:12;10-Aug-2015 16:30:01;0.000195;0.000013;17.930900;16.733800;1.534000;0.000000;-1.763300;998.623800;998.835300;0.000000
10-Aug-2015 16:56:13;10-Aug-2015 16:30:01;0.000192;0.000014;17.930900;16.671900;1.532000;0.000000;-1.763300;998.623800;998.846400;0.000000
10-Aug-2015 16:56:14;10-Aug-2015 16:30:01;0.000197;0.000011;17.930200;16.673100;1.500000;0.000000;-1.763300;998.623800;998.845500;0.000000
10-Aug-2015 16:56:15;10-Aug-2015 16:30:01;0.000204;0.000014;17.929700;16.700900;1.489000;0.000000;-1.763300;998.623800;998.841000;0.000000
10-Aug-2015 16:56:16;10-Aug-2015 16:30:01;0.000203;0.000012;17.929800;16.681900;1.518000;0.000000;-1.763300;998.624000;998.844100;0.000000
10-Aug-2015 16:56:17;10-Aug-2015 16:30:01;0.000197;0.000012;17.930200;16.713800;1.546000;0.000000;-1.763300;998.624000;998.839300;0.000000
10-Aug-2015 16:56:18;10-Aug-2015 16:30:01;0.000191;0.000013;17.930300;16.705100;1.538000;0.000000;-1.763300;998.623900;998.840800;0.000000
10-Aug-2015 16:56:19;10-Aug-2015 16:30:01;0.000196;0.000012;17.929500;16.713100;1.491000;0.000000;-1.763300;998.623900;998.838700;0.000000
10-Aug-2015 16:56:20;10-Aug-2015 16:30:01;0.000202;0.000013;17.929100;16.702100;1.447000;0.000000;-1.763300;998.623800;998.840900;0.000000
10-Aug-2015 16:56:21;10-Aug-2015 16:30:01;0.000205;0.000013;17.929200;16.701600;1.463000;0.000000;-1.763300;998.623800;998.840800;0.000000
10-Aug-2015 16:56:22;10-Aug-2015 16:30:01;0.000202;0.000011;17.929500;16.722000;1.510000;0.000000;-1.763300;998.624000;998.837200;0.000000
10-Aug-2015 16:56:23;10-Aug-2015 16:30:01;0.000196;0.000013;17.929700;16.709900;1.546000;0.000000;-1.763300;998.624100;998.839700;0.000000
10-Aug-2015 16:56:24;10-Aug-2015 16:30:01;0.000189;0.000011;17.930400;16.737300;1.543000;0.000000;-1.763300;998.623900;998.834800;0.000000
10-Aug-2015 16:56:25;10-Aug-2015 16:30:01;0.000192;0.000010;17.930100;16.778800;1.515000;0.000000;-1.763300;998.623900;998.827300;0.000000
10-Aug-2015 16:56:26;10-Aug-2015 16:30:01;0.000196;0.000013;17.929600;16.792900;1.511000;0.000000;-1.763300;998.623900;998.825700;0.000000
10-Aug-2015 16:56:27;10-Aug-2015 16:30:01;0.000201;0.000014;17.929300;16.734900;1.505000;0.000000;-1.763300;998.624000;998.835300;0.000000
10-Aug-2015 16:56:28;10-Aug-2015 16:30:01;0.000200;0.000011;17.929000;16.734900;1.504000;0.000000;-1.763300;998.624000;998.835600;0.000000
10-Aug-2015 16:56:29;10-Aug-2015 16:30:01;0.000202;0.000011;17.928600;16.680000;1.499000;0.000000;-1.763300;998.624100;998.844900;0.000000
10-Aug-2015 16:56:30;10-Aug-2015 16:30:01;0.000203;0.000012;17.928200;16.732700;1.488000;0.000000;-1.763400;998.624100;998.835300;0.000000
10-Aug-2015 16:56:31;10-Aug-2015 16:30:01;0.000201;0.000012;17.927800;16.750200;1.486000;0.000000;-1.763400;998.624200;998.832000;0.000000
10-Aug-2015 16:56:32;10-Aug-2015 16:30:01;0.000202;0.000011;17.927600;16.747100;1.505000;0.000000;-1.763400;998.624300;998.832700;0.000000
10-Aug-2015 16:56:33;10-Aug-2015 16:30:01;0.000201;0.000015;17.927400;16.737800;1.523000;0.000000;-1.763400;998.624400;998.835100;0.000000
10-Aug-2015 16:56:34;10-Aug-2015 16:30:01;0.000190;0.000015;17.927600;16.699300;1.530000;0.000000;-1.763400;998.624400;998.841800;0.000000
10-Aug-2015 16:56:35;10-Aug-2015 16:30:01;0.000190;0.000012;17.927900;16.710100;1.538000;0.000000;-1.763400;998.624400;998.839400;0.000000
10-Aug-2015 16:56:36;10-Aug-2015 16:30:01;0.000195;0.000012;17.927100;16.764900;1.508000;0.000000;-1.763400;998.624400;998.829600;0.000000
10-Aug-2015 16:56:37;10-Aug-2015 16:30:01;0.000203;0.000015;17.926300;16.767700;1.482000;0.000000;-1.763400;998.624400;998.829800;0.000000
10-Aug-2015 16:56:38;10-Aug-2015 16:30:01;0.000202;0.000011;17.926100;16.769500;1.484000;0.000000;-1.763400;998.624500;998.829300;0.000000
10-Aug-2015 16:56:39;10-Aug-2015 16:30:01;0.000203;0.000012;17.926000;16.762300;1.509000;0.000000;-1.763400;998.624600;998.830100;0.000000
10-Aug-2015 16:56:40;10-Aug-2015 16:30:01;0.000199;0.000013;17.925900;16.772700;1.522000;0.000000;-1.763500;998.624700;998.828900;0.000000
10-Aug-2015 16:56:41;10-Aug-2015 16:30:01;0.000193;0.000013;17.925800;16.681900;1.518000;0.000000;-1.763500;998.624700;998.844400;0.000000
10-Aug-2015 16:56:42;10-Aug-2015 16:30:01;0.000195;0.000009;17.925600;16.691900;1.515000;0.000000;-1.763500;998.624700;998.842400;0.000000
10-Aug-2015 16:56:43;10-Aug-2015 16:30:01;0.000199;0.000014;17.925100;16.718800;1.503000;0.000000;-1.763500;998.624700;998.838300;0.000000
10-Aug-2015 16:56:44;10-Aug-2015 16:30:01;0.000203;0.000013;17.924900;16.696300;1.502000;0.000000;-1.763500;998.624800;998.841800;0.000000
10-Aug-2015 16:56:45;10-Aug-2015 16:30:01;0.000205;0.000013;17.924600;16.689400;1.495000;0.000000;-1.763500;998.624800;998.843300;0.000000
10-Aug-2015 16:56:46;10-Aug-2015 16:30:01;0.000203;0.000014;17.924400;16.730200;1.496000;0.000000;-1.763500;998.624900;998.836300;0.000000
10-Aug-2015 16:56:47;10-Aug-2015 16:30:01;0.000201;0.000011;17.924400;16.767700;1.512000;0.000000;-1.763500;998.624900;998.829400;0.000000
10-Aug-2015 16:56:48;10-Aug-2015 16:30:01;0.000194;0.000011;17.924600;16.754800;1.530000;0.000000;-1.763500;998.625000;998.831700;0.000000
10-Aug-2015 16:56:49;10-Aug-2015 16:30:01;0.000194;0.000012;17.924700;16.736500;1.524000;0.000000;-1.763500;998.624900;998.834800;0.000000
10-Aug-2015 16:56:50;10-Aug-2015 16:30:01;0.000199;0.000013;17.924500;16.752700;1.508000;0.000000;-1.763500;998.624900;998.832000;0.000000
10-Aug-2015 16:56:51;10-Aug-2015 16:30:01;0.000198;0.000013;17.924500;16.726600;1.504000;0.000000;-1.763500;998.624900;998.836700;0.000000
10-Aug-2015 16:56:52;10-Aug-2015 16:30:01;0.000201;0.000012;17.924700;16.674000;1.502000;0.000000;-1.763500;998.624800;998.845300;0.000000
10-Aug-2015 16:56:53;10-Aug-2015 16:30:01;0.000201;0.000014;17.924700;16.716400;1.504000;0.000000;-1.763500;998.624800;998.838400;0.000000
10-Aug-2015 16:56:54;10-Aug-2015 16:30:01;0.000201;0.000011;17.924900;16.717300;1.505000;0.000000;-1.763500;998.624800;998.838300;0.000000
10-Aug-2015 16:56:55;10-Aug-2015 16:30:01;0.000200;0.000013;17.925100;16.650500;1.512000;0.000000;-1.763500;998.624800;998.849700;0.000000
10-Aug-2015 16:56:56;10-Aug-2015 16:30:01;0.000202;0.000012;17.924900;16.631200;1.506000;0.000000;-1.763500;998.624800;998.853200;0.000000
10-Aug-2015 16:56:57;10-Aug-2015 16:30:01;0.000202;0.000010;17.924800;16.659200;1.506000;0.000000;-1.763500;998.624800;998.847900;0.000000
10-Aug-2015 16:56:58;10-Aug-2015 16:30:01;0.000202;0.000014;17.924800;16.693900;1.518000;0.000000;-1.763500;998.624900;998.842300;0.000000
10-Aug-2015 16:56:59;10-Aug-2015 16:30:01;0.000200;0.000013;17.924800;16.696500;1.516000;0.000000;-1.763500;998.624900;998.841900;0.000000
10-Aug-2015 16:57:00;10-Aug-2015 16:30:01;0.000199;0.000013;17.924600;16.743100;1.510000;0.000000;-1.763500;998.624900;998.833900;0.000000
10-Aug-2015 16:57:01;10-Aug-2015 16:30:01;0.000200;0.000012;17.924200;16.749000;1.496000;0.000000;-1.763500;998.624900;998.832800;0.000000
10-Aug-2015 16:57:02;10-Aug-2015 16:30:01;0.000204;0.000009;17.923800;16.701900;1.493000;0.000000;-1.763500;998.624900;998.840300;0.000000
10-Aug-2015 16:57:03;10-Aug-2015 16:30:01;0.000202;0.000014;17.923700;16.646200;1.504000;0.000000;-1.763500;998.625000;998.850600;0.000000
10-Aug-2015 16:57:04;10-Aug-2015 16:30:01;0.000202;0.000017;17.923600;16.676300;1.518000;0.000000;-1.763500;998.625100;998.845300;0.000000
10-Aug-2015 16:57:05;10-Aug-2015 16:30:01;0.000197;0.000012;17.923700;16.686100;1.536000;0.000000;-1.763500;998.625100;998.843200;0.000000
10-Aug-2015 16:57:06;10-Aug-2015 16:30:01;0.000191;0.000010;17.923900;16.608000;1.544000;0.000000;-1.763500;998.625100;998.856700;0.000000
10-Aug-2015 16:57:07;10-Aug-2015 16:30:01;0.000198;0.000013;17.923300;16.630900;1.504000;0.000000;-1.763500;998.625100;998.852400;0.000000
10-Aug-2015 16:57:08;10-Aug-2015 16:30:01;0.000202;0.000012;17.922400;16.670600;1.461000;0.000000;-1.763600;998.625100;998.846000;0.000000
10-Aug-2015 16:57:09;10-Aug-2015 16:30:01;0.000204;0.000012;17.922400;16.656900;1.478000;0.000000;-1.763600;998.625100;998.848200;0.000000
10-Aug-2015 16:57:10;10-Aug-2015 16:30:01;0.000204;0.000012;17.922500;16.681700;1.522000;0.000000;-1.763600;998.625300;998.844700;0.000000
10-Aug-2015 16:57:11;10-Aug-2015 16:30:01;0.000195;0.000011;17.922600;16.707500;1.538000;0.000000;-1.763600;998.625400;998.840100;0.000000
10-Aug-2015 16:57:12;10-Aug-2015 16:30:01;0.000192;0.000016;17.922300;16.674500;1.522000;0.000000;-1.763600;998.625300;998.845600;0.000000
10-Aug-2015 16:57:13;10-Aug-2015 16:30:01;0.000197;0.000015;17.921800;16.648000;1.504000;0.000000;-1.763600;998.625300;998.850300;0.000000
10-Aug-2015 16:57:14;10-Aug-2015 16:30:01;0.000201;0.000013;17.921600;16.664000;1.491000;0.000000;-1.763600;998.625300;998.847600;0.000000
10-Aug-2015 16:57:15;10-Aug-2015 16:30:01;0.000203;0.000012;17.921400;16.669000;1.491000;0.000000;-1.763600;998.625400;998.846500;0.000000
10-Aug-2015 16:57:16;10-Aug-2015 16:30:01;0.000203;0.000012;17.921500;16.702800;1.508000;0.000000;-1.763600;998.625400;998.841000;0.000000
10-Aug-2015 16:57:17;10-Aug-2015 16:30:01;0.000199;0.000010;17.921500;16.717300;1.522000;0.000000;-1.763600;998.625500;998.837500;0.000000
10-Aug-2015 16:57:18;10-Aug-2015 16:30:01;0.000200;0.000012;17.921100;16.712100;1.510000;0.000000;-1.763600;998.625500;998.838900;0.000000
10-Aug-2015 16:57:19;10-Aug-2015 16:30:01;0.000203;0.000015;17.921000;16.665900;1.508000;0.000000;-1.763600;998.625500;998.847000;0.000000
10-Aug-2015 16:57:20;10-Aug-2015 16:30:01;0.000198;0.000011;17.921100;16.711400;1.518000;0.000000;-1.763600;998.625500;998.839400;0.000000
10-Aug-2015 16:57:21;10-Aug-2015 16:30:01;0.000192;0.000016;17.921400;16.692900;1.522000;0.000000;-1.763600;998.625500;998.842800;0.000000
10-Aug-2015 16:57:22;10-Aug-2015 16:30:01;0.000199;0.000013;17.921400;16.684200;1.510000;0.000000;-1.763600;998.625500;998.844200;0.000000
10-Aug-2015 16:57:23;10-Aug-2015 16:30:01;0.000199;0.000012;17.921400;16.689400;1.510000;0.000000;-1.763600;998.625500;998.843000;0.000000
10-Aug-2015 16:57:24;10-Aug-2015 16:30:01;0.000198;0.000013;17.921600;16.682600;1.516000;0.000000;-1.763600;998.625400;998.844500;0.000000
10-Aug-2015 16:57:25;10-Aug-2015 16:30:01;0.000202;0.000012;17.921500;16.671600;1.497000;0.000000;-1.763600;998.625400;998.845800;0.000000
10-Aug-2015 16:57:26;10-Aug-2015 16:30:01;0.000205;0.000012;17.921400;16.697000;1.487000;0.000000;-1.763600;998.625400;998.841400;0.000000
10-Aug-2015 16:57:27;10-Aug-2015 16:30:01;0.000205;0.000011;17.921300;16.735700;1.491000;0.000000;-1.763600;998.625400;998.834500;0.000000
10-Aug-2015 16:57:28;10-Aug-2015 16:30:01;0.000199;0.000013;17.921500;16.664100;1.524000;0.000000;-1.763600;998.625500;998.847400;0.000000
10-Aug-2015 16:57:29;10-Aug-2015 16:30:01;0.000194;0.000013;17.922200;16.545900;1.540000;0.000000;-1.763600;998.625400;998.867200;0.000000
10-Aug-2015 16:57:30;10-Aug-2015 16:30:01;0.000189;0.000015;17.922600;16.609600;1.526000;0.000000;-1.763600;998.625300;998.856400;0.000000
10-Aug-2015 16:57:31;10-Aug-2015 16:30:01;0.000198;0.000014;17.921900;16.707100;1.496000;0.000000;-1.763600;998.625300;998.840000;0.000000
10-Aug-2015 16:57:32;10-Aug-2015 16:30:01;0.000200;0.000012;17.921700;16.708900;1.487000;0.000000;-1.763600;998.625300;998.839900;0.000000
10-Aug-2015 16:57:33;10-Aug-2015 16:30:01;0.000203;0.000016;17.921900;16.701300;1.500000;0.000000;-1.763600;998.625300;998.841200;0.000000
10-Aug-2015 16:57:34;10-Aug-2015 16:30:01;0.000201;0.000013;17.922000;16.720500;1.514000;0.000000;-1.763600;998.625400;998.837800;0.000000
10-Aug-2015 16:57:35;10-Aug-2015 16:30:01;0.000200;0.000011;17.921800;16.738000;1.514000;0.000000;-1.763600;998.625400;998.835100;0.000000
10-Aug-2015 16:57:36;10-Aug-2015 16:30:01;0.000203;0.000015;17.921500;16.740300;1.504000;0.000000;-1.763600;998.625400;998.834600;0.000000
